device_type,browser,traffic_source,scroll_depth,time_on_page,signed_up
desktop,safari,email,23.549439572451835,246.3335066815383,0
desktop,edge,paid,16.94665851945295,244.708230457443,0
desktop,edge,email,6.8506805591005975,68.6337199183212,1
tablet,firefox,organic,89.71332992460653,136.95993483524055,0
desktop,firefox,organic,20.036709474314872,98.79583753590614,1
desktop,chrome,organic,30.77540440643939,291.27124613248134,0
mobile,edge,organic,28.58069260789511,263.63956888222265,1
tablet,firefox,paid,30.458798752239492,78.72747998706245,0
desktop,chrome,social,66.80611268287184,97.48850643899766,0
tablet,safari,social,95.41135587405383,161.02822508545822,0
desktop,firefox,email,32.94534359575404,87.18870661375789,1
desktop,safari,email,40.764715465869685,248.23634014313882,0
desktop,chrome,organic,77.11469841086111,246.6732269819193,0
mobile,safari,organic,43.23379441876859,218.6804291596333,1
mobile,edge,social,92.60427679260475,208.3465104030327,0
mobile,edge,social,50.321805074521656,166.45394471100772,0
tablet,safari,organic,34.77348557636154,107.3981158469536,0
tablet,edge,email,97.15724837342697,251.8968435681065,1
mobile,chrome,paid,42.57818760641799,258.35549051927285,0
tablet,edge,paid,23.11748711880426,19.605293314929384,0
desktop,safari,social,17.770081478953294,122.5927271076034,1
desktop,safari,social,99.51813258283256,12.85513623281623,0
desktop,safari,social,75.29876931288491,252.64583143639223,0
mobile,firefox,paid,40.865979745518075,57.242507724002344,0
tablet,safari,paid,82.63633428521901,203.79069562087716,0
mobile,chrome,organic,54.6806129514485,110.42586621983915,0
tablet,edge,email,31.73895736332725,245.7393087034887,0
desktop,edge,social,74.33858087359594,155.35763557486052,0
mobile,firefox,organic,74.58947388831518,100.69856771320926,0
tablet,firefox,paid,50.0169229184135,100.54184683896843,0
tablet,chrome,organic,4.515834035549638,101.44353651436548,1
desktop,safari,paid,7.702248657366761,237.63086899119438,0
mobile,firefox,email,78.87494790012713,214.77910165386868,0
mobile,edge,paid,82.34763759882132,99.16816166722724,0
mobile,firefox,organic,67.82897485771822,149.61138623836288,1
desktop,firefox,email,83.9068575417683,27.465248731150986,0
mobile,safari,paid,71.9487470357612,249.11257916602983,0
desktop,firefox,social,89.6934620508916,83.45666878590505,0
desktop,chrome,paid,15.039827261328032,267.32141684241554,1
desktop,edge,email,38.77415283268735,181.05502443881318,0
tablet,safari,organic,46.41107938908192,172.5069478537325,1
mobile,edge,email,29.76637947582136,53.002028982695364,0
mobile,chrome,organic,72.53664481494441,25.51293107905485,0
desktop,chrome,paid,91.24388126891402,168.02189138963888,1
desktop,firefox,paid,41.24821992692763,143.05679136029107,0
mobile,firefox,email,94.15419645979665,40.306494905292475,0
desktop,firefox,social,51.676890714405666,251.49837814286508,0
mobile,edge,paid,52.251562681605115,128.0858351568359,0
tablet,chrome,social,60.02195406777565,81.83505111531166,0
desktop,safari,social,26.833106511932534,237.54026747818457,0
mobile,firefox,email,38.3360519135037,274.35392624919643,0
desktop,edge,paid,55.32374528854946,95.25899744076685,0
mobile,firefox,social,94.19828855732617,233.90521619348593,0
mobile,chrome,paid,64.26925784552185,197.49329881751146,0
desktop,safari,organic,33.31165578887095,296.96969620745705,1
tablet,chrome,social,1.0468573316502638,65.17784868631213,0
mobile,edge,email,98.16656499299057,288.4003033794041,0
mobile,firefox,email,49.29845578183954,98.00525672941745,0
mobile,chrome,social,93.8495158330771,126.52651793093682,0
tablet,edge,paid,54.93452338350529,110.85361517293278,0
tablet,firefox,organic,60.546486022228876,84.19295564107088,0
desktop,safari,organic,71.19122559039721,209.50066152193662,0
tablet,chrome,email,32.09757336644056,178.79786961412415,0
desktop,firefox,email,69.89839606750346,95.17912397916845,0
desktop,firefox,paid,52.67919098513837,44.00267467289151,0
tablet,firefox,email,67.24799495825067,98.625813131296,0
desktop,firefox,paid,83.583326090984,117.4632369467357,0
tablet,chrome,social,18.422913027198394,117.29276572071568,1
desktop,firefox,organic,61.355091033575974,110.39156245996418,0
tablet,edge,social,5.211132860983659,19.373139335825385,0
tablet,chrome,email,10.211508894903687,141.8897668309475,0
desktop,firefox,organic,67.4594235735587,251.68138868736557,0
mobile,chrome,organic,7.093765180831946,58.20805609826296,0
desktop,edge,social,59.53577798139739,47.96891631109855,0
tablet,edge,paid,22.001259865138543,144.1960612972193,0
mobile,chrome,organic,30.4084828511748,114.32788858425339,0
desktop,firefox,paid,12.96365021474264,170.5777890104975,0
desktop,firefox,social,24.86674861728393,284.3869213505818,0
desktop,edge,social,82.1291784819328,229.46144384817737,0
mobile,firefox,paid,63.887840560652755,207.68215518848285,0
tablet,edge,social,94.97597947128547,127.7013985961352,0
desktop,firefox,organic,4.874485535375528,89.77115173258228,0
desktop,edge,social,79.24119971840686,164.37791047228484,0
desktop,safari,social,69.90771832794246,266.2058406600783,0
desktop,firefox,organic,26.089230519753603,263.6390406008546,0
desktop,firefox,paid,72.91667028105844,136.42690988101907,0
tablet,firefox,social,71.65485499146203,77.63500420477828,0
tablet,chrome,paid,45.93452030587438,71.47661282400833,1
desktop,firefox,organic,68.8639618853709,15.026582944015765,0
mobile,chrome,paid,44.45809030150652,253.5859526573042,0
tablet,chrome,paid,33.55455960578722,83.12721998081994,0
mobile,edge,email,46.64909603369162,110.90474659681918,0
tablet,chrome,email,89.51294814927913,243.71876157554902,1
desktop,chrome,social,38.45837928602182,40.40709527300857,0
tablet,safari,email,40.368817745666384,141.06405325021834,0
desktop,firefox,email,60.84032276220503,41.090707076793194,0
tablet,chrome,email,75.29994754336214,135.34532800584074,0
desktop,firefox,paid,73.46208603111565,18.906174220476167,0
desktop,chrome,paid,1.9798730118157248,157.69873367396926,0
desktop,edge,email,68.74153330188531,239.73436712605968,0
desktop,safari,organic,45.055404809892686,204.50751906338937,1
mobile,chrome,email,52.40899675544575,155.20485782533316,0
desktop,firefox,organic,56.16633369429792,249.48382008400083,0
mobile,edge,paid,73.17196171082654,72.19745261296194,0
mobile,firefox,organic,83.1332983608313,250.08490407036223,0
desktop,edge,paid,64.62609446322361,86.52722647851195,0
mobile,safari,organic,56.39072208060012,111.93347065422475,0
tablet,edge,paid,37.376925481270185,42.88690948984527,0
desktop,firefox,paid,13.787821923194754,35.01765312685457,0
mobile,firefox,email,95.8577681644864,279.9728980417461,0
desktop,chrome,social,46.18422923253076,61.04358291956832,0
desktop,edge,social,56.62122444973933,103.32236574327456,0
desktop,firefox,paid,75.10731394364171,161.09975119023028,1
mobile,chrome,email,6.841048497982916,107.62080411792292,0
tablet,safari,social,85.50110090037315,261.68931859673984,1
tablet,firefox,social,79.70257433424074,270.7108552167978,1
mobile,chrome,email,77.44285819098411,101.16718493108858,0
desktop,firefox,email,2.1982706734408386,32.14817036918048,0
mobile,edge,social,52.65188514104142,66.99667903211723,0
mobile,chrome,social,5.426837073243684,144.94591161684386,0
mobile,edge,organic,55.08725788472913,90.10190745894971,0
desktop,safari,organic,71.84483262555224,138.77431007180576,0
mobile,edge,paid,12.18502502584229,228.81753241765742,0
desktop,chrome,social,69.48831054772886,129.0883379638281,0
mobile,firefox,email,44.953284598530715,63.114249581341895,1
tablet,chrome,email,81.155293067782,110.60045397255504,0
mobile,edge,social,53.35889393803011,224.17945935381726,0
mobile,edge,paid,33.612153583464874,130.09832546306447,1
tablet,firefox,email,33.19915634237086,78.61366662645638,0
desktop,safari,social,89.7486520007584,131.0864335661629,0
desktop,chrome,social,45.28715845851323,139.16797286638462,0
mobile,firefox,paid,40.575389717642096,92.43127540922922,0
tablet,firefox,social,3.987362229791558,298.72710131194646,0
desktop,firefox,email,36.432460511540164,231.44967557215392,0
mobile,chrome,organic,84.96270549444247,209.27422115145748,0
tablet,chrome,paid,76.09876565326091,257.18576044819247,0
desktop,chrome,social,22.091320279659975,201.5936627508066,0
desktop,safari,paid,41.305662321350326,238.33920120125808,0
tablet,firefox,social,19.657967608174886,126.69506513302328,0
tablet,edge,organic,95.42168168347068,152.6096721232517,1
tablet,edge,paid,59.81178785355357,18.86393307434057,0
tablet,firefox,social,75.43547925485487,87.79068546560065,0
mobile,edge,organic,71.38086496767791,113.56366072382822,0
tablet,safari,email,87.36893633900836,189.51371649870228,0
desktop,safari,social,94.93277785454593,141.9423290142015,0
desktop,chrome,organic,3.244617377572445,184.31228741487334,0
mobile,chrome,organic,97.53011798999523,215.43156368159512,0
desktop,chrome,paid,87.05424631058796,17.6020069619628,1
desktop,chrome,social,38.29474086980963,81.19193536606628,1
tablet,chrome,email,83.70692425570705,55.416642400696055,0
desktop,edge,social,73.65579823309496,60.299260155436514,0
mobile,edge,organic,79.31143766896918,153.4219917114375,1
tablet,chrome,email,22.069103283905534,223.29373906747796,0
tablet,safari,organic,64.85637019356653,85.46922500798631,0
mobile,edge,paid,2.592589429929082,248.2125252500351,0
tablet,safari,social,84.82291325528489,268.27467257652927,0
tablet,safari,organic,95.10429724757891,108.40749224600394,0
mobile,firefox,organic,66.21234406352879,206.00017899149643,1
tablet,firefox,social,51.26696531760021,39.52954175510689,0
mobile,chrome,email,72.57310893630712,224.48834421831745,0
mobile,safari,organic,32.6361288224617,53.682043265602545,0
desktop,edge,social,62.6387795812538,207.78766211245116,0
desktop,firefox,paid,71.89729393064442,129.4605010207544,0
tablet,firefox,paid,14.268078148118757,278.8946148774695,0
tablet,safari,social,14.006800549659237,142.01587164055718,0
mobile,firefox,organic,71.61381777143069,14.11633115294044,0
tablet,firefox,social,43.1782494165496,146.7973656925396,0
mobile,edge,social,88.92014984609,239.67212943869797,0
mobile,safari,organic,31.193888215683764,195.88987761162073,0
tablet,firefox,email,4.2430737248644546,290.06298300132886,0
mobile,safari,email,64.98760292315197,253.7653845691,0
desktop,firefox,paid,68.42392266025806,160.33274055478108,0
tablet,edge,email,55.35916089787103,65.92356685359243,0
desktop,safari,social,68.3332645694598,6.113515797526304,0
tablet,firefox,organic,52.375434447439496,294.2482071154036,1
mobile,edge,paid,69.26328160990455,281.8043109992877,0
tablet,firefox,email,4.393740655519451,85.87247825218189,0
desktop,safari,social,36.83973702210215,193.2736569359995,0
mobile,firefox,paid,21.081691795368464,220.12567105141534,0
tablet,safari,organic,9.932613861162732,175.5139710046155,0
tablet,safari,email,23.40926361660719,253.67369407723885,0
tablet,firefox,social,19.131061803178817,27.958271287444056,0
desktop,edge,organic,97.31313883615972,269.465740074313,0
desktop,chrome,social,28.65459177184627,120.64560829411516,0
tablet,edge,social,23.09589701471595,146.8035563645635,0
mobile,edge,social,83.48745062689929,136.19642687439327,0
mobile,firefox,organic,41.911621726883894,161.7294357759597,0
desktop,edge,paid,42.14654484493091,181.45969920629727,0
mobile,edge,social,44.35904663801517,214.5513127288616,0
desktop,chrome,paid,41.65345061206146,159.8574000271852,0
tablet,edge,paid,32.656545495884835,207.00811052262264,0
desktop,chrome,email,28.633944255478983,104.79774585925666,0
desktop,firefox,email,88.19596764854411,281.3208567261061,0
tablet,chrome,paid,16.170734613535622,24.0366508409319,0
mobile,safari,email,18.106235292293928,165.9344795255226,0
desktop,safari,email,57.17191004250424,30.78187192640583,0
desktop,chrome,paid,34.3658579662735,135.61627563089445,0
tablet,safari,organic,42.15293648470272,80.98679550758482,0
mobile,firefox,email,80.6546607890683,281.386517626881,0
desktop,safari,email,90.36310603771054,8.857238983853307,1
tablet,chrome,organic,79.0553679556547,120.40507118672983,0
desktop,firefox,organic,23.492826329075157,235.70261116355158,0
tablet,safari,organic,97.99712896090502,60.5961167321824,0
mobile,firefox,paid,36.317650081609585,245.5985203765446,0
mobile,chrome,organic,16.9067061164613,258.618900908323,0
mobile,safari,paid,49.949670546804,213.86088489550218,0
mobile,firefox,social,72.52857696349471,66.67540881572037,0
desktop,firefox,social,8.327088130807404,85.2514036915609,0
desktop,safari,organic,63.42869146210478,54.24574496513178,0
mobile,firefox,organic,85.80779234265962,59.2988024744129,0
mobile,firefox,social,26.17814826920877,15.765227460235723,0
mobile,chrome,paid,69.31232121767074,257.9079489534886,0
desktop,chrome,paid,39.990862996044065,160.90817479121156,0
mobile,chrome,organic,41.41351431395817,101.68897104668022,0
mobile,chrome,organic,28.08140312089128,90.42521383870537,1
mobile,chrome,organic,62.43937964398953,165.685407452038,1
tablet,chrome,social,36.09992530301545,101.37202242803498,0
mobile,safari,email,83.09030034615783,259.79680262805266,0
tablet,chrome,organic,96.29054230495309,67.23244333588869,0
tablet,firefox,paid,93.50876800409245,265.27902846679154,0
mobile,safari,email,16.312837299298856,200.90727363601158,0
tablet,firefox,paid,1.4190299994750522,287.20562003421617,0
mobile,chrome,email,43.846834112215774,9.456636282529564,0
desktop,chrome,social,72.88837076721867,22.433191884791164,0
desktop,firefox,email,97.7455268334961,152.76390521128909,0
desktop,firefox,paid,78.34223015721055,274.1517548594543,0
desktop,firefox,email,58.05493218670399,220.5845107013928,0
tablet,edge,social,2.6352912229547387,188.53010009320332,0
mobile,edge,paid,82.55406915073546,14.322635919754209,0
mobile,edge,organic,17.71450339292111,109.47831758171975,1
mobile,edge,email,5.560651418679042,107.02660340634289,0
desktop,safari,paid,85.03588473542644,164.91527626667218,1
desktop,chrome,email,56.62508678720069,81.05919490729474,0
mobile,firefox,social,12.855159786044934,83.81093597743921,0
desktop,chrome,paid,38.654266317408116,188.15393602264402,1
mobile,firefox,organic,8.554166722556333,283.6474252776762,0
mobile,chrome,organic,63.8010806927802,199.75283557282512,0
mobile,safari,email,28.242726634267477,202.09838657440537,0
mobile,edge,social,86.60941313653747,295.9333699494941,0
mobile,chrome,social,35.7796028819692,50.27605928558808,0
mobile,firefox,email,49.463386301991775,14.98125838910632,0
mobile,chrome,paid,6.352339750597514,224.92661547015797,0
desktop,safari,paid,27.559261664396985,134.44229279101228,0
mobile,safari,email,67.67672716905973,131.50288965184185,0
mobile,chrome,paid,73.626276777764,71.46449602709454,0
desktop,edge,paid,24.282185501123365,154.52459695311637,0
desktop,firefox,paid,50.38200987207079,135.44084139883762,0
desktop,safari,email,81.7531105204505,106.90775231466694,0
mobile,safari,organic,37.99101608895553,135.60982200483355,0
tablet,chrome,social,13.377126735678925,118.23125736325251,1
tablet,safari,organic,43.18703896124693,282.2694256364133,0
desktop,safari,paid,60.06286654320312,294.17423895537144,0
tablet,firefox,email,0.7398528192379517,252.77077509096745,0
desktop,edge,social,34.85675066807289,297.1721568485769,0
mobile,firefox,paid,60.743582089516465,83.3872315636081,1
tablet,edge,social,95.19119500446703,253.6629074260872,0
mobile,firefox,social,40.85487324756647,124.9555585112732,1
tablet,chrome,organic,16.29722654793263,225.11023734443725,1
mobile,safari,paid,53.42190979668533,64.41082898598961,0
tablet,edge,social,28.57523610996804,244.52704647368566,1
mobile,chrome,organic,21.477939931478396,29.622005716291255,0
mobile,safari,email,59.0403259028062,84.81452348133908,0
tablet,safari,social,91.58835343364059,247.4760219699109,0
mobile,safari,paid,83.52242043392859,225.41197043744617,0
mobile,firefox,email,18.229253886909248,152.86779272243032,1
mobile,chrome,social,76.58794583498563,203.47386841561163,0
tablet,chrome,social,22.986863437336925,59.744337226299244,0
tablet,safari,paid,29.070126069321923,201.99026859215257,0
mobile,edge,social,92.00515068834888,7.352969365740298,0
mobile,chrome,paid,91.10501507137711,250.7986808775443,0
tablet,firefox,paid,16.863076454516236,157.30484435968836,0
tablet,edge,paid,6.419185592348143,283.44414322482663,0
mobile,edge,paid,29.311810323694875,146.05845886022064,1
mobile,edge,social,58.17750597777685,132.76074828627063,0
mobile,edge,email,87.68916778163262,137.76557965735515,0
desktop,chrome,email,11.883738890049111,111.11994298121233,0
tablet,safari,organic,41.49585022025196,54.16914973358291,0
desktop,edge,paid,27.174978672052564,253.40850444892416,0
tablet,firefox,social,1.4928967236017665,119.78019528869697,0
tablet,firefox,social,78.84462607929984,161.08698631571326,0
tablet,safari,organic,81.32842131676772,10.866640356713749,0
tablet,chrome,email,22.122906177531643,22.774892450629725,0
tablet,safari,social,15.1240250040368,181.16905269596413,1
tablet,edge,organic,14.456085362219717,264.3722843415146,0
tablet,chrome,email,46.39471897642874,150.55176926769198,0
desktop,chrome,social,24.649558743576982,53.66750127849368,0
mobile,edge,paid,51.135564248850095,39.25755773796082,0
mobile,firefox,organic,38.485173715183976,270.43746041091254,0
desktop,edge,social,21.089030490099127,211.98316693450082,0
desktop,safari,organic,75.11917895573143,290.0276885808799,0
desktop,edge,organic,15.036389033582276,29.292843296450393,0
desktop,firefox,organic,79.89023148204372,271.27079223190685,0
tablet,edge,paid,56.144638369029224,254.46153219541068,0
mobile,safari,email,83.20371426764441,268.4896289626254,1
tablet,safari,email,0.47590400699050184,6.700072199106167,0
mobile,firefox,social,74.91885190354829,223.86152675552242,0
mobile,safari,paid,5.151559325111532,166.9367436776835,1
desktop,safari,email,95.00987190378207,174.08793295873383,0
tablet,edge,social,70.2739488390535,143.4145862690629,0
desktop,chrome,social,32.0172290621358,224.0896907357247,0
tablet,safari,organic,31.985049284574963,299.95259069053935,0
mobile,safari,paid,86.14923797186252,214.6088159858782,0
desktop,firefox,email,90.28401284526588,205.02487273160025,0
desktop,firefox,paid,89.15732810387438,198.05912612562386,1
mobile,edge,paid,80.87402925663275,210.0874426049705,0
mobile,edge,email,81.9032020836373,105.92317789209558,0
mobile,safari,email,57.27679028775595,99.46482438159352,1
desktop,chrome,paid,2.8231052949068136,236.37970358979936,0
tablet,chrome,social,8.677328205899492,20.660965119124832,0
desktop,edge,paid,64.95532494062,228.97808276999825,0
tablet,firefox,email,40.1165160327027,245.0832676250227,1
desktop,safari,paid,56.73096308415862,158.87139807794898,0
desktop,safari,email,23.107762262212873,273.4936881468395,1
mobile,chrome,social,64.9417173643192,144.56079395841942,0
tablet,edge,paid,24.282954419334068,57.53556708827409,0
desktop,chrome,social,46.0812797975354,111.61260136846848,0
desktop,chrome,paid,47.8719899591182,272.23091424967043,0
mobile,edge,paid,17.76682298391592,298.1527950556942,0
mobile,firefox,email,87.62077263876397,129.44692026189762,0
tablet,safari,organic,52.582105627312,54.21973095012907,0
desktop,firefox,email,86.6783777938346,89.46713766907067,0
tablet,edge,paid,26.253569549592402,168.22242104161938,0
desktop,edge,organic,17.233594546814057,173.76829589175824,0
tablet,safari,organic,1.8016647620129667,190.86752497460608,0
mobile,firefox,social,9.386465972650726,251.42924490890135,0
desktop,safari,paid,14.747060488661191,214.80817474796817,0
tablet,chrome,email,7.885556237796953,81.94786681823955,0
mobile,chrome,organic,89.68792951421875,121.53799790532011,0
mobile,chrome,organic,91.14383079417638,252.74589222218398,0
tablet,firefox,email,93.73626722750438,191.84788782868478,0
desktop,chrome,email,95.98608365756688,54.09332423219343,0
desktop,safari,organic,49.18350050199383,101.03394720369397,0
mobile,firefox,email,53.002463682495026,238.3718191671159,0
desktop,safari,social,13.083042857355242,55.767766380397276,0
desktop,edge,organic,13.70520377520581,208.85994255262995,0
desktop,firefox,social,77.27564386560675,171.24327818831406,0
mobile,safari,paid,85.57290841417408,48.505097388337816,0
tablet,safari,social,78.47144306310922,208.21928258912624,0
desktop,firefox,email,83.4575864994953,46.992946343275065,0
mobile,edge,organic,27.65703154282998,122.53849583735595,0
mobile,firefox,social,46.60657843187356,96.02517773473349,0
tablet,chrome,email,45.9199383395387,208.55293604265248,0
desktop,chrome,email,99.52834031417301,235.79689519896243,0
desktop,edge,social,94.91780201157658,54.653391676994474,1
tablet,safari,organic,59.848610642600605,244.53903906668782,0
tablet,safari,social,13.797313314069337,7.128146518394558,0
mobile,safari,paid,25.859603863067715,161.36727146604724,0
mobile,firefox,social,36.37615549817358,157.4527225130288,0
tablet,firefox,social,87.32116596934296,189.0273220717868,1
desktop,edge,organic,17.06324570633776,75.71165644872912,0
mobile,chrome,social,21.974691662810507,7.907764829409421,0
mobile,safari,email,34.9384691669827,139.15506026171283,0
desktop,chrome,organic,92.69101886533835,26.064832321185087,0
mobile,firefox,email,50.38120907763871,268.1971966080261,0
desktop,firefox,organic,64.68360365975346,56.23156607830615,0
desktop,firefox,paid,38.722330507017844,130.44372541210487,0
desktop,chrome,paid,18.852211110846675,133.0301151209132,0
tablet,edge,paid,22.280053740848015,168.0950711122704,1
tablet,edge,social,80.26712203158792,235.84704288726718,0
tablet,firefox,paid,89.34820383198382,144.28370440008996,0
desktop,safari,organic,49.30756558931449,12.597213830039568,0
desktop,chrome,paid,35.699452745925655,232.4775712966514,0
tablet,firefox,organic,80.78351365272624,29.241127813162993,0
mobile,chrome,email,67.30947750809278,194.25822121636492,0
desktop,chrome,social,4.0873977485633155,242.01170505230917,0
mobile,edge,email,35.074089888281065,88.39360088190791,0
mobile,firefox,email,68.21729782360418,137.48641209678922,0
desktop,edge,paid,57.36798202909772,9.229073444815905,0
desktop,firefox,paid,97.80673088462225,242.1431838790162,0
mobile,chrome,paid,86.61153782252904,212.46202152664168,0
mobile,edge,email,5.973840573126099,73.25928134441371,0
tablet,chrome,social,72.57690156723606,120.11672837040784,0
tablet,firefox,social,33.63266123304779,210.11836803132786,0
desktop,safari,email,68.20827030859465,110.65812094610597,0
tablet,edge,social,61.72245860913963,52.912358789521434,0
tablet,edge,email,50.30502591468411,157.95913101898293,0
tablet,chrome,email,85.2949554339555,218.45243323449975,0
tablet,chrome,social,70.86898601431677,99.63880456586902,0
mobile,safari,organic,88.95551145020065,40.92282013511505,0
desktop,edge,organic,28.16037491030493,249.71552773453314,0
tablet,firefox,paid,34.81275245946021,79.57655060190132,1
mobile,firefox,social,62.195134981046884,156.28041146144892,0
mobile,edge,paid,96.64644373617358,208.9462290993267,0
mobile,edge,email,37.158209933718126,98.53718411629512,0
tablet,edge,organic,3.2293650067491186,196.3477785248634,0
tablet,safari,social,44.58879554219567,140.61430440025086,0
desktop,firefox,social,54.392956252902316,173.2788132615346,0
tablet,firefox,social,80.09874086995433,179.21995056699808,0
tablet,chrome,organic,72.86004799966389,248.12445263458142,0
mobile,chrome,paid,96.46626807183361,198.61625066342424,0
desktop,edge,organic,78.26827605564662,82.97047419440109,0
tablet,chrome,paid,29.86284370678827,22.583280635841646,0
tablet,safari,email,64.13803109801697,5.585735502164158,0
mobile,firefox,email,67.22411933965523,271.8031285062637,1
mobile,firefox,paid,99.80205148205229,282.9224652816509,0
tablet,chrome,email,13.873791122677758,32.76288886107704,0
desktop,edge,email,19.13255026904568,148.68081739326317,0
desktop,chrome,social,15.551364400868895,49.72058502085766,0
mobile,edge,social,58.906011416596385,284.880980577705,0
mobile,safari,organic,13.53010722340201,77.8155924626445,0
tablet,firefox,organic,65.60077089045355,152.9858932011147,0
mobile,safari,organic,80.37740508642189,53.85795656121044,0
tablet,firefox,social,43.27929242068605,103.16451992840338,0
desktop,safari,organic,56.06850818894642,83.70787647351837,0
desktop,chrome,organic,91.27220832912909,145.25068267679475,1
tablet,safari,social,56.95659175775012,128.83567879653378,0
mobile,safari,paid,20.86055520348674,102.58534940711071,0
desktop,chrome,social,34.31937984433618,36.23389720628157,0
mobile,firefox,paid,52.98458033394685,147.9236714920497,0
desktop,firefox,social,15.489768548958494,255.81136533700794,0
tablet,chrome,organic,61.251983535686925,220.415884292742,0
tablet,safari,email,99.92460918840257,217.5695908279875,0
tablet,safari,email,65.25349649409644,112.99706233986606,0
desktop,safari,paid,37.24111440144412,213.98362880120516,0
mobile,edge,paid,33.17464916810625,142.33178701297598,0
mobile,firefox,paid,93.16033226072751,49.331446797259936,0
mobile,safari,email,87.15142905786558,128.61967624352505,0
desktop,firefox,paid,47.23586201987673,44.15789615432124,0
desktop,safari,social,35.34145645002842,38.77243157742809,0
desktop,chrome,social,71.04642835964525,11.802495994995166,0
desktop,chrome,email,31.45024755542828,88.44201878597788,0
desktop,firefox,social,11.940323225254046,102.60806135137372,0
mobile,firefox,paid,31.015221230152633,211.33589531685533,0
desktop,chrome,email,43.42959821172019,163.7114115410112,1
desktop,edge,paid,25.541137598270815,258.242665055727,0
mobile,chrome,social,21.681372583772294,57.05883487816867,0
desktop,safari,paid,0.6140162664697746,83.45721052864515,0
mobile,edge,email,63.084278140404656,282.6174527873076,0
mobile,chrome,paid,61.44489423161189,135.99334809504523,0
tablet,edge,social,18.80252377707282,237.77002819935345,0
tablet,edge,organic,94.36500718111841,150.1894563515993,0
tablet,edge,email,40.95709018047581,143.97026882259553,0
tablet,firefox,paid,2.5479433576306554,48.694304968744504,0
desktop,chrome,email,21.977191726484357,256.10388522983294,1
tablet,firefox,paid,69.20674842711946,28.114807761552218,0
mobile,firefox,organic,20.161989881059526,96.52702292264725,0
desktop,safari,social,5.391245887605612,203.67308115745294,1
tablet,safari,paid,61.77062213946729,154.6409774883688,0
mobile,edge,paid,51.8354790594183,265.00660645660315,0
desktop,edge,organic,76.12658360984534,16.592896072435195,0
desktop,safari,email,77.26313885441417,196.5752182524204,0
tablet,safari,social,95.99352537877289,145.85231383500184,0
desktop,chrome,paid,5.701754401853876,50.521987922957024,1
mobile,edge,paid,3.8989419818228344,224.25931259821508,0
desktop,edge,social,98.71970480276607,126.33552234477708,0
mobile,safari,organic,64.48478776969539,161.81666174982163,0
desktop,chrome,email,71.53705396675714,290.34348957711694,0
tablet,safari,social,9.648201973516846,148.43787390243065,0
mobile,safari,email,6.981269084833697,247.8949953397996,0
desktop,firefox,organic,16.025359393577098,232.02536938566706,0
desktop,edge,organic,42.71956027974696,200.5126044965707,0
desktop,chrome,social,11.017618273297568,269.55958228834845,0
mobile,firefox,paid,44.6333740440828,79.22248584646836,0
mobile,edge,organic,56.15359031013367,247.12751328296065,0
mobile,safari,organic,0.03329678851079487,116.44730907721605,0
tablet,chrome,social,11.424563079197746,244.6848125739603,0
tablet,edge,social,37.519519176787874,150.66766194092577,0
mobile,safari,social,5.332979269680016,258.0242296182546,0
desktop,firefox,organic,13.35289733121401,268.97884361943096,0
tablet,chrome,email,23.179639045595447,181.30494332681405,0
mobile,edge,organic,42.9601414167647,154.74995226521725,0
desktop,firefox,social,71.48371979367091,236.0676422830386,0
tablet,safari,paid,13.26886118258459,83.76092993785613,0
desktop,safari,paid,73.79585719093322,9.527860968429753,0
desktop,edge,social,85.50607297172208,125.092901912657,0
desktop,safari,paid,65.14787668852333,154.79336920454918,0
desktop,chrome,organic,4.372569542779781,92.69250223443316,0
tablet,edge,email,44.06536869274413,118.0917551126414,0
tablet,firefox,organic,66.00660016334999,44.25217871024792,0
tablet,edge,social,97.85131346073123,86.80052149349923,0
mobile,edge,organic,95.18083880692424,75.8281276347992,0
tablet,firefox,paid,39.57031544399187,93.7911218788972,0
desktop,safari,organic,61.59310722250926,93.22096260949247,0
tablet,firefox,email,89.08151473615851,169.89566945904596,0
desktop,chrome,paid,83.10462473761964,78.92609735784144,1
mobile,safari,email,47.942183411274975,282.5835726852671,0
desktop,edge,email,26.12413308916234,155.82607495718378,0
desktop,safari,email,13.709994679883298,43.044971890881385,0
desktop,safari,organic,48.79801550832592,87.48384980466375,0
mobile,chrome,organic,72.28458753432892,220.27846136001793,0
tablet,safari,organic,96.97697132162659,9.029416322314601,0
tablet,safari,organic,86.18149048230889,281.65630592810055,1
mobile,safari,paid,20.424095524816167,136.3271919091128,0
desktop,edge,organic,71.97781268224699,158.71831177054403,0
tablet,safari,paid,28.910125385843045,296.58160957266074,0
mobile,firefox,email,68.34725944335965,153.5039103698028,0
tablet,safari,paid,66.58054604607726,284.5844783662819,0
mobile,chrome,social,27.243060292554144,274.99317915898047,0
desktop,safari,organic,23.438862021728646,282.68808095653276,0
tablet,safari,social,10.393776258892585,244.65005196024734,0
mobile,edge,paid,5.05396368046267,92.43743494453071,0
tablet,firefox,organic,85.8451058856471,107.18283271686454,0
tablet,safari,social,4.984939463504167,112.67030011328906,0
tablet,firefox,organic,8.874116652511411,293.85834768559755,0
tablet,chrome,paid,23.885203536819986,111.42287367178385,0
mobile,edge,social,88.76583284622761,37.06334621942224,0
desktop,firefox,paid,33.29403604221913,234.60702391736973,0
mobile,edge,social,19.179955745659218,112.9886710167055,0
